user_id,date,year,month,day,direction,internal,operator_id,is_missed_call,calls_count,call_duration,hold_time,total_call_duration
166377,2019-08-12 21:00:00+00:00,2019,8,12,out,False,880028,True,1,0,60,60
166377,2019-08-13 21:00:00+00:00,2019,8,13,out,False,880028,True,7,0,105,105
166377,2019-08-13 21:00:00+00:00,2019,8,13,in,False,880026,False,2,197,21,218
166377,2019-08-13 21:00:00+00:00,2019,8,13,in,False,0,True,1,0,3,3
166377,2019-08-13 21:00:00+00:00,2019,8,13,in,False,880028,False,1,33,4,37
166377,2019-08-13 21:00:00+00:00,2019,8,13,out,True,880026,True,2,0,0,0
166377,2019-08-13 21:00:00+00:00,2019,8,13,out,False,880028,False,18,2686,96,2782
166377,2019-08-13 21:00:00+00:00,2019,8,13,out,False,880026,True,7,0,38,38
166377,2019-08-13 21:00:00+00:00,2019,8,13,out,False,880026,False,10,1567,87,1654
166377,2019-08-13 21:00:00+00:00,2019,8,13,out,False,880026,False,10,1567,87,1654
166377,2019-08-13 21:00:00+00:00,2019,8,13,in,False,0,True,1,0,3,3
166377,2019-08-14 21:00:00+00:00,2019,8,14,out,False,880026,False,11,1413,60,1473
166377,2019-08-14 21:00:00+00:00,2019,8,14,out,False,880028,True,8,0,458,458
166377,2019-08-14 21:00:00+00:00,2019,8,14,out,False,880028,False,19,2653,126,2779
166377,2019-08-14 21:00:00+00:00,2019,8,14,in,False,880028,False,1,23,4,27
166377,2019-08-14 21:00:00+00:00,2019,8,14,out,False,880026,True,15,0,330,330
166377,2019-08-14 21:00:00+00:00,2019,8,14,out,False,880026,False,11,1413,60,1473
166377,2019-08-15 21:00:00+00:00,2019,8,15,out,False,880026,True,6,0,249,249
166377,2019-08-15 21:00:00+00:00,2019,8,15,out,False,880026,False,15,1658,56,1714
166377,2019-08-15 21:00:00+00:00,2019,8,15,out,False,880028,True,4,0,29,29
166377,2019-08-15 21:00:00+00:00,2019,8,15,out,False,880028,False,15,1574,100,1674
166377,2019-08-15 21:00:00+00:00,2019,8,15,out,True,880026,True,3,0,2,2
166377,2019-08-18 21:00:00+00:00,2019,8,18,out,False,880026,True,13,0,142,142
166377,2019-08-18 21:00:00+00:00,2019,8,18,out,False,880026,False,14,1519,79,1598
166377,2019-08-18 21:00:00+00:00,2019,8,18,out,False,880028,True,5,0,170,170
166377,2019-08-18 21:00:00+00:00,2019,8,18,in,False,880028,False,1,21,18,39
166377,2019-08-18 21:00:00+00:00,2019,8,18,out,False,880028,False,8,904,129,1033
166377,2019-08-18 21:00:00+00:00,2019,8,18,out,False,880026,False,14,1519,79,1598
166377,2019-08-19 21:00:00+00:00,2019,8,19,out,False,880028,False,32,2975,268,3243
166377,2019-08-19 21:00:00+00:00,2019,8,19,out,False,880026,False,19,2568,190,2758
166377,2019-08-19 21:00:00+00:00,2019,8,19,out,False,880028,True,13,0,572,572
166377,2019-08-19 21:00:00+00:00,2019,8,19,in,False,880028,False,1,30,3,33
166377,2019-08-19 21:00:00+00:00,2019,8,19,out,False,880026,True,9,0,53,53
166377,2019-08-20 21:00:00+00:00,2019,8,20,out,False,880026,True,8,0,174,174
166377,2019-08-20 21:00:00+00:00,2019,8,20,out,False,880028,True,22,0,717,717
166377,2019-08-20 21:00:00+00:00,2019,8,20,out,False,880028,False,19,3496,117,3613
166377,2019-08-20 21:00:00+00:00,2019,8,20,out,False,880026,False,23,2692,152,2844
166377,2019-08-21 21:00:00+00:00,2019,8,21,out,False,880026,True,6,0,55,55
166377,2019-08-21 21:00:00+00:00,2019,8,21,out,False,880026,False,23,2979,83,3062
166377,2019-08-21 21:00:00+00:00,2019,8,21,out,False,880028,True,18,0,710,710
166377,2019-08-21 21:00:00+00:00,2019,8,21,out,False,880028,False,15,1866,126,1992
166377,2019-08-21 21:00:00+00:00,2019,8,21,in,False,880020,False,1,33,16,49
166377,2019-08-21 21:00:00+00:00,2019,8,21,in,False,0,True,1,0,1,1
166377,2019-08-21 21:00:00+00:00,2019,8,21,out,False,880026,True,6,0,55,55
166377,2019-08-22 21:00:00+00:00,2019,8,22,in,False,880026,False,1,45,7,52
166377,2019-08-22 21:00:00+00:00,2019,8,22,out,False,880026,True,11,0,54,54
166377,2019-08-22 21:00:00+00:00,2019,8,22,in,False,0,True,2,0,47,47
166377,2019-08-22 21:00:00+00:00,2019,8,22,in,False,880028,False,1,41,13,54
166377,2019-08-22 21:00:00+00:00,2019,8,22,out,False,880028,False,24,2242,171,2413
166377,2019-08-22 21:00:00+00:00,2019,8,22,out,False,880026,False,43,3435,219,3654
166377,2019-08-22 21:00:00+00:00,2019,8,22,out,False,880028,True,24,0,597,597
166377,2019-08-22 21:00:00+00:00,2019,8,22,out,False,880026,False,43,3435,219,3654
166377,2019-08-22 21:00:00+00:00,2019,8,22,in,False,880026,False,1,45,7,52
166377,2019-08-23 21:00:00+00:00,2019,8,23,in,False,0,True,2,0,35,35
166377,2019-08-25 21:00:00+00:00,2019,8,25,out,True,880022,True,3,0,0,0
166377,2019-08-25 21:00:00+00:00,2019,8,25,in,False,880028,False,2,285,17,302
166377,2019-08-25 21:00:00+00:00,2019,8,25,out,False,880026,False,28,3298,97,3395
166377,2019-08-25 21:00:00+00:00,2019,8,25,out,False,880028,True,4,0,241,241
166377,2019-08-25 21:00:00+00:00,2019,8,25,out,False,880022,False,3,1079,14,1093
166377,2019-08-25 21:00:00+00:00,2019,8,25,out,False,880028,False,5,426,61,487
166377,2019-08-25 21:00:00+00:00,2019,8,25,out,False,880026,True,2,0,46,46
166377,2019-08-26 21:00:00+00:00,2019,8,26,out,False,880026,False,22,3242,87,3329
166377,2019-08-26 21:00:00+00:00,2019,8,26,out,False,880026,True,5,0,119,119
166377,2019-08-26 21:00:00+00:00,2019,8,26,out,False,880028,True,27,0,983,983
166377,2019-08-26 21:00:00+00:00,2019,8,26,out,False,880028,False,20,2784,195,2979
166377,2019-08-26 21:00:00+00:00,2019,8,26,out,False,880028,False,20,2784,195,2979
166377,2019-08-27 21:00:00+00:00,2019,8,27,out,False,880026,True,11,0,129,129
166377,2019-08-27 21:00:00+00:00,2019,8,27,out,False,880026,False,16,1783,85,1868
166377,2019-08-27 21:00:00+00:00,2019,8,27,out,False,880028,False,19,1485,292,1777
166377,2019-08-27 21:00:00+00:00,2019,8,27,out,False,880028,True,29,0,993,993
166377,2019-08-28 21:00:00+00:00,2019,8,28,out,False,880026,False,22,3244,152,3396
166377,2019-08-28 21:00:00+00:00,2019,8,28,in,False,880026,False,1,48,4,52
166377,2019-08-28 21:00:00+00:00,2019,8,28,out,False,880028,True,16,0,662,662
166377,2019-08-28 21:00:00+00:00,2019,8,28,out,False,880026,True,23,0,321,321
166377,2019-08-28 21:00:00+00:00,2019,8,28,in,False,0,True,2,0,60,60
166377,2019-08-28 21:00:00+00:00,2019,8,28,out,False,880028,False,25,2323,272,2595
166377,2019-08-28 21:00:00+00:00,2019,8,28,out,False,880028,False,25,2323,272,2595
166377,2019-08-29 21:00:00+00:00,2019,8,29,out,False,880028,True,8,0,384,384
166377,2019-08-29 21:00:00+00:00,2019,8,29,out,False,880026,False,24,1653,211,1864
166377,2019-08-29 21:00:00+00:00,2019,8,29,in,False,880028,False,1,45,20,65
166377,2019-08-29 21:00:00+00:00,2019,8,29,out,False,880022,False,1,239,18,257
166377,2019-08-29 21:00:00+00:00,2019,8,29,out,False,880028,False,14,989,110,1099
166377,2019-08-29 21:00:00+00:00,2019,8,29,out,False,880026,True,11,0,292,292
166377,2019-09-01 21:00:00+00:00,2019,9,1,in,False,880028,False,2,66,9,75
166377,2019-09-01 21:00:00+00:00,2019,9,1,in,False,880026,False,1,31,3,34
166377,2019-09-01 21:00:00+00:00,2019,9,1,out,False,880026,False,16,1853,130,1983
166377,2019-09-01 21:00:00+00:00,2019,9,1,out,False,880026,True,6,0,168,168
166377,2019-09-01 21:00:00+00:00,2019,9,1,out,False,880028,False,20,2529,158,2687
166377,2019-09-01 21:00:00+00:00,2019,9,1,out,False,880028,True,29,0,1345,1345
166377,2019-09-01 21:00:00+00:00,2019,9,1,out,True,880020,True,2,0,0,0
166377,2019-09-01 21:00:00+00:00,2019,9,1,out,False,880020,True,2,0,3,3
166377,2019-09-02 21:00:00+00:00,2019,9,2,out,False,880028,False,17,1573,160,1733
166377,2019-09-02 21:00:00+00:00,2019,9,2,in,False,0,True,1,0,20,20
166377,2019-09-02 21:00:00+00:00,2019,9,2,out,False,880026,False,23,2054,144,2198
166377,2019-09-02 21:00:00+00:00,2019,9,2,out,False,880028,True,18,0,416,416
166377,2019-09-02 21:00:00+00:00,2019,9,2,out,False,880026,True,8,0,248,248
166377,2019-09-02 21:00:00+00:00,2019,9,2,out,False,880028,True,18,0,416,416
166377,2019-09-03 21:00:00+00:00,2019,9,3,out,True,880022,True,1,0,2,2
166377,2019-09-03 21:00:00+00:00,2019,9,3,out,False,880026,True,7,0,164,164
166377,2019-09-03 21:00:00+00:00,2019,9,3,in,False,0,True,1,0,19,19
166377,2019-09-03 21:00:00+00:00,2019,9,3,out,False,880022,False,3,360,35,395
166377,2019-09-03 21:00:00+00:00,2019,9,3,out,False,880022,True,1,0,55,55
166377,2019-09-03 21:00:00+00:00,2019,9,3,out,True,880028,True,1,0,1,1
166377,2019-09-03 21:00:00+00:00,2019,9,3,out,False,880026,False,27,2176,217,2393
166377,2019-09-03 21:00:00+00:00,2019,9,3,in,False,880028,False,1,195,13,208
166377,2019-09-03 21:00:00+00:00,2019,9,3,out,False,880028,False,15,2539,74,2613
166377,2019-09-03 21:00:00+00:00,2019,9,3,out,False,880028,True,19,0,230,230
166377,2019-09-04 21:00:00+00:00,2019,9,4,out,False,880026,True,6,0,242,242
166377,2019-09-04 21:00:00+00:00,2019,9,4,out,False,880026,False,21,2748,180,2928
166377,2019-09-04 21:00:00+00:00,2019,9,4,in,False,880020,False,1,63,7,70
166377,2019-09-04 21:00:00+00:00,2019,9,4,out,False,880028,False,8,983,27,1010
166377,2019-09-04 21:00:00+00:00,2019,9,4,in,False,0,True,2,0,23,23
166377,2019-09-04 21:00:00+00:00,2019,9,4,out,False,880028,True,9,0,247,247
166377,2019-09-04 21:00:00+00:00,2019,9,4,in,False,880026,False,1,63,2,65
166377,2019-09-04 21:00:00+00:00,2019,9,4,out,True,880022,True,2,0,0,0
166377,2019-09-04 21:00:00+00:00,2019,9,4,out,False,880022,False,6,746,14,760
166377,2019-09-04 21:00:00+00:00,2019,9,4,out,False,880022,False,6,746,14,760
166377,2019-09-05 21:00:00+00:00,2019,9,5,out,True,880022,True,2,0,0,0
166377,2019-09-05 21:00:00+00:00,2019,9,5,out,False,880022,False,5,1243,22,1265
166377,2019-09-05 21:00:00+00:00,2019,9,5,out,False,880028,True,9,0,392,392
166377,2019-09-05 21:00:00+00:00,2019,9,5,out,False,880028,False,13,1304,137,1441
166377,2019-09-05 21:00:00+00:00,2019,9,5,out,True,880026,True,1,0,3,3
166377,2019-09-05 21:00:00+00:00,2019,9,5,in,False,880020,False,1,48,8,56
166377,2019-09-05 21:00:00+00:00,2019,9,5,out,False,880022,True,4,0,112,112
166377,2019-09-05 21:00:00+00:00,2019,9,5,out,False,880026,False,14,1045,82,1127
166377,2019-09-08 21:00:00+00:00,2019,9,8,out,False,880026,True,5,0,114,114
166377,2019-09-08 21:00:00+00:00,2019,9,8,out,False,880028,True,9,0,316,316
166377,2019-09-08 21:00:00+00:00,2019,9,8,out,False,880022,False,4,234,68,302
166377,2019-09-08 21:00:00+00:00,2019,9,8,out,False,880026,False,16,1479,137,1616
166377,2019-09-08 21:00:00+00:00,2019,9,8,out,False,880022,True,5,0,192,192
166377,2019-09-08 21:00:00+00:00,2019,9,8,in,False,880020,False,1,54,4,58
166377,2019-09-08 21:00:00+00:00,2019,9,8,in,False,0,True,1,0,29,29
166377,2019-09-08 21:00:00+00:00,2019,9,8,in,False,880026,False,1,32,8,40
166377,2019-09-08 21:00:00+00:00,2019,9,8,out,False,880028,False,18,1601,205,1806
166377,2019-09-09 21:00:00+00:00,2019,9,9,in,False,0,True,1,0,26,26
166377,2019-09-09 21:00:00+00:00,2019,9,9,out,False,880028,True,19,0,552,552
166377,2019-09-09 21:00:00+00:00,2019,9,9,out,False,880022,True,1,0,54,54
166377,2019-09-09 21:00:00+00:00,2019,9,9,out,False,880028,False,29,2082,174,2256
166377,2019-09-09 21:00:00+00:00,2019,9,9,out,False,880026,False,32,2451,169,2620
166377,2019-09-09 21:00:00+00:00,2019,9,9,out,False,880022,False,2,88,3,91
166377,2019-09-09 21:00:00+00:00,2019,9,9,out,False,880026,True,6,0,178,178
166377,2019-09-09 21:00:00+00:00,2019,9,9,out,False,880022,True,1,0,54,54
166377,2019-09-10 21:00:00+00:00,2019,9,10,in,False,0,True,1,0,2,2
166377,2019-09-10 21:00:00+00:00,2019,9,10,out,False,880026,False,16,1452,77,1529
166377,2019-09-10 21:00:00+00:00,2019,9,10,out,False,880022,False,5,479,54,533
166377,2019-09-10 21:00:00+00:00,2019,9,10,out,False,880028,False,22,2226,197,2423
166377,2019-09-10 21:00:00+00:00,2019,9,10,out,False,880022,True,3,0,92,92
166377,2019-09-10 21:00:00+00:00,2019,9,10,in,False,880028,False,1,152,6,158
166377,2019-09-10 21:00:00+00:00,2019,9,10,out,True,880022,True,2,0,0,0
166377,2019-09-10 21:00:00+00:00,2019,9,10,out,False,880028,True,6,0,144,144
166377,2019-09-10 21:00:00+00:00,2019,9,10,out,False,880026,True,5,0,86,86
166377,2019-09-10 21:00:00+00:00,2019,9,10,out,False,880028,True,6,0,144,144
166377,2019-09-10 21:00:00+00:00,2019,9,10,out,False,880022,True,3,0,92,92
166377,2019-09-11 21:00:00+00:00,2019,9,11,in,False,880028,False,1,69,4,73
166377,2019-09-11 21:00:00+00:00,2019,9,11,out,False,880028,True,10,0,297,297
166377,2019-09-11 21:00:00+00:00,2019,9,11,out,False,880028,False,16,1030,131,1161
166377,2019-09-11 21:00:00+00:00,2019,9,11,in,False,880020,False,1,45,4,49
166377,2019-09-11 21:00:00+00:00,2019,9,11,out,False,880022,True,6,0,232,232
166377,2019-09-11 21:00:00+00:00,2019,9,11,out,False,880026,False,25,2311,92,2403
166377,2019-09-11 21:00:00+00:00,2019,9,11,out,False,880026,True,3,0,118,118
166377,2019-09-11 21:00:00+00:00,2019,9,11,in,False,0,True,4,0,77,77
166377,2019-09-11 21:00:00+00:00,2019,9,11,out,False,880022,False,1,147,3,150
166377,2019-09-11 21:00:00+00:00,2019,9,11,in,False,880020,False,1,45,4,49
166377,2019-09-11 21:00:00+00:00,2019,9,11,out,False,880028,False,16,1030,131,1161
166377,2019-09-12 21:00:00+00:00,2019,9,12,out,False,880026,False,25,1906,128,2034
166377,2019-09-12 21:00:00+00:00,2019,9,12,out,False,880028,True,3,0,63,63
166377,2019-09-12 21:00:00+00:00,2019,9,12,out,False,880022,True,3,0,116,116
166377,2019-09-12 21:00:00+00:00,2019,9,12,out,False,880028,False,26,2569,292,2861
166377,2019-09-12 21:00:00+00:00,2019,9,12,out,False,880022,False,1,71,3,74
166377,2019-09-12 21:00:00+00:00,2019,9,12,in,False,880020,False,1,39,4,43
166377,2019-09-12 21:00:00+00:00,2019,9,12,out,False,880026,True,11,0,138,138
166377,2019-09-15 21:00:00+00:00,2019,9,15,out,False,880026,True,7,0,99,99
166377,2019-09-15 21:00:00+00:00,2019,9,15,out,False,880028,True,15,0,229,229
166377,2019-09-15 21:00:00+00:00,2019,9,15,out,False,880026,False,31,2587,210,2797
166377,2019-09-15 21:00:00+00:00,2019,9,15,in,False,880026,False,1,28,6,34
166377,2019-09-15 21:00:00+00:00,2019,9,15,out,False,880028,False,22,3047,177,3224
166377,2019-09-15 21:00:00+00:00,2019,9,15,in,False,0,True,8,0,119,119
166377,2019-09-15 21:00:00+00:00,2019,9,15,out,False,880026,True,7,0,99,99
166377,2019-09-16 21:00:00+00:00,2019,9,16,out,False,880022,False,1,126,2,128
166377,2019-09-16 21:00:00+00:00,2019,9,16,in,False,880028,False,1,247,3,250
166377,2019-09-16 21:00:00+00:00,2019,9,16,out,False,880028,True,23,0,651,651
166377,2019-09-16 21:00:00+00:00,2019,9,16,in,False,0,True,2,0,60,60
166377,2019-09-16 21:00:00+00:00,2019,9,16,out,False,880026,False,16,790,156,946
166377,2019-09-16 21:00:00+00:00,2019,9,16,out,False,880028,False,35,2507,280,2787
166377,2019-09-16 21:00:00+00:00,2019,9,16,out,False,880022,True,7,0,212,212
166377,2019-09-16 21:00:00+00:00,2019,9,16,out,False,880026,True,2,0,0,0
166377,2019-09-17 21:00:00+00:00,2019,9,17,out,False,880026,False,4,299,16,315
166377,2019-09-17 21:00:00+00:00,2019,9,17,out,False,880022,True,2,0,103,103
166377,2019-09-17 21:00:00+00:00,2019,9,17,out,False,880028,False,20,2447,187,2634
166377,2019-09-17 21:00:00+00:00,2019,9,17,out,False,880022,False,1,71,2,73
166377,2019-09-17 21:00:00+00:00,2019,9,17,out,False,880026,True,2,0,38,38
166377,2019-09-17 21:00:00+00:00,2019,9,17,out,False,880028,True,7,0,201,201
166377,2019-09-18 21:00:00+00:00,2019,9,18,in,False,880028,False,1,21,2,23
166377,2019-09-18 21:00:00+00:00,2019,9,18,out,False,880026,True,8,0,192,192
166377,2019-09-18 21:00:00+00:00,2019,9,18,out,False,880022,False,2,359,5,364
166377,2019-09-18 21:00:00+00:00,2019,9,18,out,False,880022,True,8,0,251,251
166377,2019-09-18 21:00:00+00:00,2019,9,18,out,True,880022,True,1,0,1,1
166377,2019-09-18 21:00:00+00:00,2019,9,18,out,False,880028,True,23,0,700,700
166377,2019-09-18 21:00:00+00:00,2019,9,18,out,False,880028,False,18,1638,137,1775
166377,2019-09-18 21:00:00+00:00,2019,9,18,out,False,880026,False,30,2666,142,2808
166377,2019-09-19 21:00:00+00:00,2019,9,19,out,False,880028,True,17,0,552,552
166377,2019-09-19 21:00:00+00:00,2019,9,19,out,False,880022,False,1,219,2,221
166377,2019-09-19 21:00:00+00:00,2019,9,19,out,False,880022,True,10,0,509,509
166377,2019-09-19 21:00:00+00:00,2019,9,19,out,False,880026,False,28,2310,163,2473
166377,2019-09-19 21:00:00+00:00,2019,9,19,out,False,880028,False,17,1683,165,1848
166377,2019-09-19 21:00:00+00:00,2019,9,19,in,False,880020,False,1,17,11,28
166377,2019-09-19 21:00:00+00:00,2019,9,19,out,False,880026,True,15,0,393,393
166377,2019-09-22 21:00:00+00:00,2019,9,22,out,False,880028,True,24,0,509,509
166377,2019-09-22 21:00:00+00:00,2019,9,22,out,False,880026,True,13,0,401,401
166377,2019-09-22 21:00:00+00:00,2019,9,22,out,False,880028,False,24,2181,187,2368
166377,2019-09-22 21:00:00+00:00,2019,9,22,out,False,880026,False,21,2375,110,2485
166377,2019-09-22 21:00:00+00:00,2019,9,22,out,False,880022,True,2,0,13,13
166377,2019-09-22 21:00:00+00:00,2019,9,22,out,True,880028,True,1,0,2,2
166377,2019-09-22 21:00:00+00:00,2019,9,22,in,False,880026,False,1,43,6,49
166377,2019-09-22 21:00:00+00:00,2019,9,22,out,False,880022,False,3,351,34,385
166377,2019-09-22 21:00:00+00:00,2019,9,22,out,False,880026,False,21,2375,110,2485
166377,2019-09-23 21:00:00+00:00,2019,9,23,out,False,880026,True,8,0,100,100
166377,2019-09-23 21:00:00+00:00,2019,9,23,in,False,0,True,2,0,4,4
166377,2019-09-23 21:00:00+00:00,2019,9,23,in,False,880028,False,3,158,11,169
166377,2019-09-23 21:00:00+00:00,2019,9,23,out,False,880028,True,13,0,520,520
166377,2019-09-23 21:00:00+00:00,2019,9,23,out,False,880026,False,16,1666,101,1767
166377,2019-09-23 21:00:00+00:00,2019,9,23,out,False,880022,False,3,353,13,366
166377,2019-09-23 21:00:00+00:00,2019,9,23,out,False,880022,True,1,0,38,38
166377,2019-09-23 21:00:00+00:00,2019,9,23,out,False,880028,False,26,2570,185,2755
166377,2019-09-24 21:00:00+00:00,2019,9,24,out,False,880022,False,7,1316,36,1352
166377,2019-09-24 21:00:00+00:00,2019,9,24,out,False,880022,True,8,0,423,423
166377,2019-09-24 21:00:00+00:00,2019,9,24,out,False,880026,False,18,1862,63,1925
166377,2019-09-24 21:00:00+00:00,2019,9,24,out,False,880028,True,14,0,193,193
166377,2019-09-24 21:00:00+00:00,2019,9,24,out,False,880026,True,6,0,50,50
166377,2019-09-24 21:00:00+00:00,2019,9,24,out,False,880028,False,22,1216,136,1352
166377,2019-09-24 21:00:00+00:00,2019,9,24,out,False,880022,True,8,0,423,423
166377,2019-09-24 21:00:00+00:00,2019,9,24,out,False,880026,True,6,0,50,50
166377,2019-09-25 21:00:00+00:00,2019,9,25,out,False,880028,True,29,0,553,553
166377,2019-09-25 21:00:00+00:00,2019,9,25,out,False,880026,False,16,1250,58,1308
166377,2019-09-25 21:00:00+00:00,2019,9,25,out,False,880028,False,26,2303,267,2570
166377,2019-09-25 21:00:00+00:00,2019,9,25,out,False,880022,False,3,2411,8,2419
166377,2019-09-25 21:00:00+00:00,2019,9,25,out,False,880026,True,14,0,87,87
166377,2019-09-25 21:00:00+00:00,2019,9,25,in,False,880028,False,1,88,8,96
166377,2019-09-25 21:00:00+00:00,2019,9,25,out,False,880022,False,3,2411,8,2419
166377,2019-09-26 21:00:00+00:00,2019,9,26,out,False,880026,False,11,1854,43,1897
166377,2019-09-26 21:00:00+00:00,2019,9,26,out,False,880026,True,3,0,87,87
166377,2019-09-26 21:00:00+00:00,2019,9,26,out,False,880022,False,1,84,2,86
166377,2019-09-26 21:00:00+00:00,2019,9,26,out,False,880022,True,1,0,44,44
166377,2019-09-26 21:00:00+00:00,2019,9,26,out,False,880028,False,19,921,250,1171
166377,2019-09-26 21:00:00+00:00,2019,9,26,in,False,880026,False,1,6,6,12
166377,2019-09-26 21:00:00+00:00,2019,9,26,out,False,880028,True,21,0,475,475
166377,2019-09-26 21:00:00+00:00,2019,9,26,out,False,880028,False,19,921,250,1171
166377,2019-09-29 21:00:00+00:00,2019,9,29,out,False,880020,False,4,724,25,749
166377,2019-09-29 21:00:00+00:00,2019,9,29,out,False,880022,False,1,144,2,146
166377,2019-09-29 21:00:00+00:00,2019,9,29,out,False,880020,True,4,0,12,12
166377,2019-09-30 21:00:00+00:00,2019,9,30,out,False,880026,False,19,2023,132,2155
166377,2019-09-30 21:00:00+00:00,2019,9,30,out,False,880020,False,1,106,2,108
166377,2019-09-30 21:00:00+00:00,2019,9,30,out,False,880026,True,3,0,102,102
166377,2019-10-01 21:00:00+00:00,2019,10,1,out,False,880026,True,3,0,69,69
166377,2019-10-01 21:00:00+00:00,2019,10,1,in,False,880026,False,3,556,12,568
166377,2019-10-01 21:00:00+00:00,2019,10,1,in,False,0,True,3,0,86,86
166377,2019-10-01 21:00:00+00:00,2019,10,1,out,False,880028,True,10,0,313,313
166377,2019-10-01 21:00:00+00:00,2019,10,1,out,False,880028,False,19,1768,189,1957
166377,2019-10-01 21:00:00+00:00,2019,10,1,out,False,880026,False,20,1762,118,1880
166377,2019-10-02 21:00:00+00:00,2019,10,2,out,False,880020,False,1,71,2,73
166377,2019-10-02 21:00:00+00:00,2019,10,2,out,False,880022,False,1,48,2,50
166377,2019-10-02 21:00:00+00:00,2019,10,2,out,True,880026,True,2,0,0,0
166377,2019-10-02 21:00:00+00:00,2019,10,2,out,False,880026,False,19,1367,163,1530
166377,2019-10-02 21:00:00+00:00,2019,10,2,out,False,880028,False,19,1430,135,1565
166377,2019-10-02 21:00:00+00:00,2019,10,2,in,False,880028,False,2,133,7,140
166377,2019-10-02 21:00:00+00:00,2019,10,2,out,False,880028,True,24,0,680,680
166377,2019-10-02 21:00:00+00:00,2019,10,2,in,False,0,True,2,0,60,60
166377,2019-10-02 21:00:00+00:00,2019,10,2,out,False,880026,True,1,0,23,23
166377,2019-10-02 21:00:00+00:00,2019,10,2,out,False,880028,True,24,0,680,680
166377,2019-10-02 21:00:00+00:00,2019,10,2,out,False,880026,True,1,0,23,23
166377,2019-10-03 21:00:00+00:00,2019,10,3,out,False,880028,False,20,2393,265,2658
166377,2019-10-03 21:00:00+00:00,2019,10,3,out,False,880028,True,19,0,447,447
166377,2019-10-03 21:00:00+00:00,2019,10,3,out,False,880022,False,1,513,7,520
166377,2019-10-03 21:00:00+00:00,2019,10,3,out,True,880026,True,1,0,0,0
166377,2019-10-03 21:00:00+00:00,2019,10,3,out,False,880026,False,23,2086,170,2256
166377,2019-10-03 21:00:00+00:00,2019,10,3,out,True,880026,True,1,0,0,0
166377,2019-10-06 21:00:00+00:00,2019,10,6,out,False,880026,False,21,2024,112,2136
